x, y, z
3, 0, 216
4, -1, 216
3, -1, 216
5, -1, 217
4, -1, 219
5, -2, 219
3, -1, 219
2, 1, 217
2, -1, 220
2, 1, 216
3, 0, 219
2, -1, 220
4, -1, 219
2, 0, 217
3, 0, 217
3, -2, 222
3, 0, 213
3, -3, 222
5, -3, 225
4, -3, 228
2, 0, 216
3, -1, 217
5, -2, 219
4, -1, 221
1, 0, 200
4, -1, 222
5, -2, 227
1, -2, 214
2, -1, 213
6, -1, 226
5, -1, 226
2, 0, 216
4, 1, 223
3, 1, 200
2, 1, 211
2, 0, 214
3, -2, 228
2, -1, 222
5, -2, 223
1, 1, 213
3, 0, 222
4, 1, 210
5, 1, 221
4, -1, 217
3, -1, 221
5, -1, 218
2, -2, 222
3, -1, 213
3, -1, 218
4, 0, 217
3, 1, 221
3, 0, 217
3, -1, 218
3, -1, 219
4, 0, 217
1, 1, 218
3, -1, 219
3, 0, 219
4, 1, 217
4, 1, 216
3, -3, 221
7, -4, 220
5, 0, 218
3, -2, 219
4, 0, 218
4, -1, 219
3, -1, 218
3, 0, 217
2, 0, 219
3, 1, 215
4, -2, 218
2, 0, 217
3, 1, 217
3, 2, 217
4, 1, 217
4, 0, 217
3, 0, 217
4, -1, 220
4, 2, 215
5, -2, 217
4, -2, 218
4, 0, 215
4, -1, 221
3, 0, 220
4, -1, 220
3, -1, 220
2, 0, 217
4, 0, 218
3, 0, 221
4, -1, 219
3, 1, 216
3, 1, 218
2, -2, 216
4, -1, 217
3, -4, 220
3, -2, 220
3, 2, 218
2, 0, 216
3, 0, 218
3, -1, 219
3, 2, 215
4, 0, 218
4, -1, 218
4, -1, 220
3, -1, 218
3, -1, 218
4, 1, 217
4, 0, 219
3, 0, 218
3, -1, 219
3, 0, 219
4, -1, 219
3, -1, 217
2, 0, 216
5, -2, 218
3, 0, 217
2, 0, 219
5, -2, 218
3, -3, 221
5, -2, 220
3, -1, 220
2, 1, 215
1, 1, 217
3, 0, 216
3, 0, 219
5, -2, 219
2, 0, 217
4, -3, 221
3, 0, 218
4, -1, 221
2, 0, 218
4, -1, 218
5, -1, 220
5, 0, 219
2, 1, 216
3, -1, 217
3, 0, 216
4, 0, 219
1, 1, 219
3, -1, 218
2, 0, 219
3, 0, 218
4, -1, 219
3, 1, 219
2, 1, 216
4, -1, 218
4, 0, 216
3, 1, 217
3, 2, 218
3, -1, 221
3, 2, 215
4, -1, 219
4, 0, 217
4, -2, 219
2, -1, 218
3, 1, 215
3, -2, 220
3, 1, 219
3, 0, 219
3, 1, 215
3, 0, 218
3, -2, 220
2, -1, 218
4, 1, 219
5, 0, 216
3, -1, 218
3, -1, 219
4, -1, 214
3, 0, 217
5, 0, 218
5, -3, 221
3, -1, 218
5, 0, 217
5, -1, 220
3, -1, 221
4, 0, 218
4, -1, 217
3, -1, 221
2, 0, 217
3, 0, 217
3, 0, 219
3, -1, 220
4, -2, 218
3, -2, 220
3, 0, 218
3, 0, 217
5, -1, 217
3, 0, 216
2, 0, 218
3, 1, 218
4, -2, 219
4, -2, 221
4, -1, 218
2, -1, 216
4, -1, 218
3, 0, 219
3, 0, 213
4, -1, 220
2, -1, 217
3, 0, 219
4, 0, 220
5, 0, 216
2, 3, 217
4, 1, 218
3, -1, 218
4, 0, 217
3, -1, 218
3, 0, 219
4, -1, 218
3, -1, 219
4, -1, 219
3, 1, 215
3, 0, 218
3, 0, 219
3, 0, 218
3, 0, 215
4, 0, 227
4, 1, 216
3, 0, 220
4, -1, 220
3, 0, 216
3, -1, 218
3, 0, 217
2, -1, 218
2, 0, 219
2, -3, 218
7, -38, 222
4, -3, 220
-1, 20, 220
4, 14, 216
3, -2, 217
3, -2, 219
3, 0, 218
4, 1, 218
1, -4, 217
4, -2, 219
4, 1, 220
3, 0, 218
4, 1, 217
3, -2, 218
4, -1, 218
4, 0, 218
2, -1, 219
3, -2, 219
2, -2, 217
4, -1, 219
3, -1, 219
5, -2, 218
3, 0, 218
5, -2, 219
3, 0, 217
3, -1, 219
4, -3, 218
2, 0, 218
1, -1, 218
3, 1, 215
4, -1, 218
3, -1, 216
4, 0, 217
10, 21, 217
10, 41, 219
15, 56, 221
23, 25, 222
16, 57, 219
14, 51, 230
11, 52, 224
32, 62, 217
24, 39, 224
15, 36, 212
42, 35, 211
23, 29, 220
6, 17, 233
6, -6, 220
0, -32, 224
-3, -52, 244
-12, -66, 236
-20, -75, 210
-16, -72, 212
-2, -45, 225
4, -21, 215
3, -20, 218
2, -25, 212
-3, -34, 220
-5, -32, 217
-7, -34, 214
-2, -31, 220
2, -9, 219
5, -3, 218
4, -2, 219
3, -4, 219
4, -2, 218
2, -1, 219
4, -1, 219
3, -2, 218
4, -3, 218
5, -4, 217
4, 1, 217
4, 4, 219
4, -1, 217
4, -1, 219
5, -6, 227
3, -1, 215
4, -1, 216
4, 0, 213
3, -3, 222
4, -2, 219
3, -2, 219
5, -4, 222
4, -2, 219
2, 0, 217
3, -2, 220
4, -4, 219
2, -2, 219
4, -1, 215
5, -1, 213
5, -2, 219
4, -8, 231
3, 0, 215
2, 4, 199
3, -5, 222
4, -2, 217
5, -4, 220
5, -2, 217
5, -3, 219
3, -2, 222
3, 0, 219
4, -1, 220
3, -2, 220
4, -2, 221
4, -1, 216
2, 0, 217
4, 0, 219
4, -2, 219
3, 0, 218
3, -1, 219
5, -1, 220
4, -1, 218
4, -2, 222
5, -2, 221
3, -3, 215
2, -1, 217
4, -2, 219
5, -4, 223
4, 0, 217
4, -2, 220
4, -2, 219
3, -4, 219
4, -1, 218
3, -2, 218
6, -1, 213
4, -3, 221
4, -2, 217
3, 0, 217
3, 0, 218
4, -2, 216
3, -2, 219
1, -1, 215
4, -4, 222
3, -1, 218
4, -1, 215
5, -2, 219
4, -3, 219
3, -1, 218
4, -1, 217
5, -4, 224
4, -2, 216
7, -2, 221
5, -2, 218
5, 0, 217
3, -2, 219
4, -5, 224
3, -2, 222
3, -1, 218
2, -3, 219
5, -3, 218
4, -1, 218
3, 0, 217
4, -3, 216
4, -2, 217
3, -1, 216
5, -3, 221
6, -5, 223
3, -3, 221
5, -3, 218
2, -1, 218
4, -1, 220
3, -2, 220
4, -1, 214
3, 3, 205
4, 0, 211
3, -3, 222
4, -1, 219
3, -3, 218
4, -2, 218
3, -1, 216
5, -1, 217
4, -1, 218
4, -3, 220
4, -1, 215
3, -3, 219
0, -19, 220
-13, -115, 220
-4, -133, 211
-3, -106, 208
4, -112, 203
-4, -83, 218
-26, -81, 214
-19, -12, 235
14, 63, 213
35, 73, 227
37, 66, 255
46, 70, 233
20, 40, 224
16, 30, 211
1, -10, 202
5, -19, 183
23, -5, 294
30, 57, 165
13, 24, 232
13, 50, 209
26, 56, 220
5, 7, 213
3, 1, 218
4, 0, 219
2, 0, 225
5, 3, 217
4, 0, 221
4, 0, 220
5, 0, 221
3, 1, 219
4, 1, 217
3, 0, 218
5, 0, 217
4, 1, 218
3, 1, 222
5, 1, 219
4, 0, 219
3, 0, 219
5, -1, 220
4, 0, 218
3, -1, 221
2, 2, 219
5, 0, 218
5, 0, 216
6, 1, 214
5, 1, 217
3, 2, 221
3, 2, 217
3, 0, 220
2, 1, 219
2, 2, 216
4, 1, 218
4, 2, 216
3, 1, 217
3, 1, 219
4, 1, 220
4, 1, 217
5, 1, 218
5, -1, 216
6, 1, 217
7, 14, 223
13, 56, 219
23, 64, 224
24, 67, 224
23, 53, 226
30, 59, 213
43, 95, 207
42, 93, 245
38, 89, 198
32, 36, 238
8, 6, 199
28, -5, 216
2, -53, 224
-13, -99, 226
-12, -117, 215
-10, -95, 210
-12, -68, 220
0, -53, 231
-8, -41, 217
-12, -40, 220
-7, -25, 217
-2, -17, 217
0, -21, 217
3, 0, 218
4, 1, 220
3, 1, 219
-3, 0, 219
-1, -1, 218
2, -1, 217
5, 0, 217
5, 1, 218
5, -2, 217
7, -1, 219
5, 1, 219
5, -1, 219
4, 0, 217
4, 1, 217
4, 0, 223
5, -1, 218
3, -1, 220
3, -1, 219
4, -1, 220
4, -1, 218
4, -2, 221
4, 0, 218
3, 0, 219
4, 1, 217
5, -2, 221
3, -1, 218
3, 0, 216
5, -3, 218
4, -2, 218
5, -4, 220
5, 0, 220
3, -1, 218
4, -2, 216
5, -1, 218
5, -3, 220
4, -1, 216
-2, -40, 216
-2, -57, 217
-8, -65, 215
-4, -85, 211
-3, -187, 206
-5, -260, 216
12, -67, 234
-62, 52, 228
7, 59, 216
27, 84, 240
59, 123, 219
45, 109, 190
11, 64, 206
14, 67, 227
37, 39, 224
20, 18, 222
10, 10, 219
12, 17, 221
12, 23, 216
9, 14, 218
4, 4, 219
4, 5, 217
4, 1, 221
5, -1, 220
3, -1, 218
3, 1, 218
3, 0, 219
3, 0, 218
4, 3, 216
4, 0, 217
4, 1, 218
4, 1, 217
4, 0, 218
3, -1, 221
4, 1, 219
3, 0, 218
5, -1, 218
5, 0, 220
5, 1, 219
3, 0, 217
4, -1, 220
4, 0, 217
4, 0, 220
4, 0, 219
3, 0, 219
5, 0, 220
5, 1, 217
3, 0, 218
4, 0, 219
3, 1, 221
2, 1, 219
3, 1, 220
3, 1, 218
3, 1, 217
3, 2, 218
5, 1, 217
10, 8, 219
9, 24, 219
12, 36, 219
14, 46, 223
24, 67, 221
36, 76, 220
38, 88, 235
50, 116, 214
26, 66, 261
15, 66, 211
70, 50, 197
17, -4, 236
11, -17, 189
-8, -94, 224
-23, -101, 225
-18, -105, 191
-16, -106, 207
-19, -95, 218
-20, -41, 218
-8, -17, 218
1, -9, 219
2, -1, 215
5, -1, 217
5, -2, 217
4, 1, 215
1, 0, 216
2, -1, 220
-3, 0, 214
1, -1, 217
6, -6, 219
5, -4, 223
8, 1, 217
7, 1, 222
5, 1, 214
4, -2, 218
3, -1, 219
5, -5, 226
4, -1, 219
5, -6, 227
5, -1, 218
6, -3, 219
6, -2, 219
4, -3, 221
5, -1, 217
6, -3, 220
4, 0, 218
3, 0, 219
4, -2, 215
2, -1, 217
3, -2, 218
3, -1, 216
2, 0, 220
4, -3, 220
2, 4, 209
5, -3, 222
3, -1, 214
3, -1, 218
1, -81, 214
-12, -125, 215
-24, -185, 201
-33, -177, 222
-23, -76, 221
-7, -40, 233
15, 18, 224
4, 30, 214
23, 37, 201
50, 22, 408
48, 76, 179
-1, 84, 213
44, 113, 224
44, 113, 221
41, 70, 223
44, 57, 220
12, 2, 222
1, -11, 224
5, 19, 222
4, 10, 220
4, 4, 222
5, 0, 217
3, -1, 220
5, 1, 219
4, 1, 219
4, -1, 221
3, 1, 218
3, 0, 219
2, 2, 218
3, 1, 217
4, 1, 217
3, 2, 217
3, 1, 218
3, 1, 220
3, 3, 216
3, 1, 218
4, 0, 218
4, 0, 217
4, 0, 217
5, 0, 217
4, 0, 218
5, -3, 221
5, 0, 219
4, 0, 218
3, 0, 218
5, 0, 218
2, 1, 216
6, 2, 221
9, 5, 220
8, 1, 220
3, -1, 219
2, -6, 221
1, -5, 218
1, -1, 220
4, 1, 218
6, 4, 218
4, 3, 218
0, -3, 219
3, -6, 222
3, 0, 218
3, -1, 219
5, 1, 217
4, -2, 219
3, 0, 218
3, 0, 219
2, -1, 220
0, -3, 218
-1, -11, 217
-14, -22, 217
-9, -5, 219
-52, -16, 217
-45, -10, 219
-80, -15, 211
-59, -24, 195
-7, 2, 214
22, 19, 218
-23, 12, 229
22, 26, 216
43, 27, 226
26, 28, 213
55, 18, 224
47, 10, 228
47, -5, 217
62, 2, 220
56, -4, 224
40, -10, 217
42, -25, 215
5, -17, 216
5, -7, 219
6, 0, 219
8, 1, 215
10, 2, 218
11, 0, 218
12, 5, 216
6, 3, 220
2, 0, 219
-2, -1, 224
0, -3, 220
2, 0, 218
2, 0, 217
2, -3, 220
1, -1, 221
3, -2, 219
3, -1, 218
3, -1, 219
3, 0, 219
14, 5, 221
28, 11, 219
20, 7, 219
22, 5, 222
36, 2, 219
33, -8, 221
46, 2, 212
43, 2, 219
75, 16, 223
75, 14, 225
93, 19, 235
73, 24, 224
54, 8, 206
44, -33, 220
11, -42, 223
43, -32, 213
21, -46, 225
-27, -22, 223
-94, -23, 241
-43, 22, 207
-58, 2, 220
-58, 6, 210
-69, -3, 222
-66, -4, 221
-59, 13, 217
-74, 25, 214
-10, 3, 219
-19, -8, 218
1, 1, 218
1, 5, 218
-3, 6, 222
3, -3, 220
1, -1, 219
4, -2, 216
5, -1, 217
1, -2, 220
4, -1, 220
4, -1, 220
5, 0, 218
5, 0, 217
3, -1, 218
4, 0, 218
3, 0, 218
3, -2, 218
2, -2, 217
3, -2, 218
4, -1, 216
4, -2, 219
3, 0, 220
2, 2, 217
3, -1, 217
3, 0, 216
3, 0, 219
2, 0, 218
2, 0, 218
1, 0, 221
3, 0, 217
2, -1, 217
5, -3, 221
4, -2, 219
3, -1, 219
2, -1, 222
3, 0, 220
3, 0, 220
3, 1, 219
2, 0, 218
2, 0, 217
3, 0, 218
3, 0, 219
3, -1, 220
4, 0, 219
3, 2, 220
3, 0, 219
-31, -9, 218
-3, -18, 211
-2, -3, 217
-26, -2, 220
-48, -9, 212
-46, -10, 220
-88, -21, 220
-72, -8, 216
-59, 7, 220
-36, 12, 216
-38, 10, 214
-27, 2, 208
-15, 14, 215
15, 12, 214
13, -9, 223
17, 3, 217
38, -1, 221
27, 5, 209
38, 5, 206
66, -4, 226
74, -4, 222
78, -16, 218
43, -16, 212
52, -9, 215
50, 3, 221
46, 6, 219
8, -1, 217
4, -3, 219
6, 0, 219
4, 1, 219
5, 0, 216
4, 1, 218
2, 0, 219
4, 0, 219
5, -3, 218
2, -2, 218
4, -1, 217
2, 0, 220
3, 0, 219
4, -1, 216
3, 1, 219
6, -3, 219
4, -1, 216
4, -1, 217
4, -1, 217
4, -1, 216
4, 1, 217
6, 0, 217
17, 4, 216
18, 6, 220
29, -3, 215
26, 18, 218
45, 32, 217
61, 11, 220
77, 14, 219
69, 5, 226
59, -10, 222
62, -6, 219
73, -3, 226
54, -2, 216
65, -9, 232
42, 4, 211
7, -7, 207
35, 4, 210
1, 1, 203
-16, -1, 215
-39, -6, 221
-52, -16, 205
-184, -21, 231
-48, 52, 219
-50, 23, 209
-75, 26, 212
-58, -7, 222
-42, -10, 216
-32, -18, 216
-11, -9, 221
-4, 1, 215
-14, 1, 220
-19, -2, 222
1, -4, 219
7, -7, 219
5, -4, 215
6, -8, 216
9, -6, 222
15, -3, 220
12, -1, 220
10, 1, 219
6, 0, 218
3, 0, 219
3, 0, 218
3, -1, 219
4, 1, 217
3, -1, 218
4, 0, 218
4, 1, 219
3, 1, 217
3, 0, 219
3, 2, 218
4, 5, 220
2, -3, 219
2, -7, 220
3, 1, 217
2, 0, 217
2, -1, 217
3, 0, 218
0, 1, 216
-12, -4, 217
-5, -7, 216
-19, -13, 217
-9, -8, 218
-40, -17, 221
-49, -19, 220
-2, -20, 218
-93, -36, 209
-94, -12, 232
-82, 3, 222
-28, 7, 234
-46, -5, 224
-21, 9, 220
16, 9, 227
25, 12, 230
41, 13, 230
53, 17, 217
68, 19, 219
75, 16, 220
108, 8, 228
84, -1, 222
51, -11, 217
50, -13, 210
60, -17, 220
41, -5, 221
16, 6, 219
10, -2, 218
3, 0, 216
4, 2, 217
8, 1, 222
8, -1, 220
4, -2, 219
4, -1, 216
3, -1, 215
2, 2, 215
1, -1, 219
0, 0, 220
-1, 2, 219
2, 0, 218
3, 0, 218
3, 0, 219
3, 0, 218
3, -1, 217
5, -2, 217
4, -2, 221
5, -3, 224
3, -2, 219
5, -2, 217
6, -1, 217
4, 0, 218
6, -2, 219
3, -1, 219
4, 0, 218
4, 0, 215
4, 0, 218
4, 0, 214
3, -1, 218
3, 0, 217
2, 1, 219
3, -1, 219
3, 0, 219
2, 0, 219
3, 2, 218
3, 1, 221
3, -2, 219
3, -3, 220
4, -1, 219
5, -1, 216
4, -1, 216
5, -2, 221
4, -2, 219
5, -6, 217
3, -2, 217
4, 1, 219
5, -2, 222
2, -1, 218
3, -1, 218
3, 0, 221
4, 0, 218
3, 0, 218
3, -1, 217
5, -1, 216
3, -1, 218
3, -2, 218
5, 0, 219
4, -1, 219
4, -1, 217
5, 1, 217
8, 5, 217
17, 7, 220
24, 2, 218
21, 7, 219
34, 7, 218
39, 13, 224
33, 12, 220
49, 28, 217
49, 18, 220
40, 9, 224
36, 8, 215
46, -21, 231
30, -18, 213
-1, -18, 222
25, -12, 212
-1, -9, 223
-4, -11, 217
14, 1, 216
-11, -8, 212
-18, 5, 200
-12, 5, 224
-36, -10, 212
-51, 6, 216
-59, 5, 214
-51, -1, 220
-35, 1, 214
-47, -14, 219
-21, -9, 221
-13, -15, 217
-11, -12, 217
2, -4, 220
2, 0, 218
3, -1, 219
3, 0, 218
3, -1, 219
2, 1, 218
2, 1, 218
2, 3, 215
3, 0, 219
3, 1, 219
4, 0, 219
4, -2, 221
3, -1, 219
4, 0, 220
4, -2, 219
4, -2, 219
-13, -9, 220
-10, -21, 218
-1, -14, 216
6, 1, 214
6, 4, 221
7, 7, 217
-7, 3, 222
0, -6, 217
-5, -8, 220
-7, -12, 221
-3, 7, 216
2, 13, 215
-9, 5, 217
-11, 3, 218
-3, 4, 218
-18, -6, 223
-17, 0, 215
-11, 2, 213
-9, 3, 220
2, 3, 223
11, 1, 208
13, 3, 219
12, 3, 221
10, -1, 221
19, 7, 213
21, 4, 218
28, 2, 224
25, -1, 216
20, -17, 217
28, -15, 224
10, 0, 215
3, 3, 213
1, -2, 218
1, 0, 220
2, -2, 221
3, 1, 217
2, 0, 220
4, -1, 221
2, 1, 219
3, 3, 216
3, 8, 215
1, 8, 222
5, -11, 220
4, -6, 217
3, -5, 220
5, -13, 219
12, -2, 216
18, 4, 219
14, -1, 226
15, 2, 219
6, -1, 214
13, -3, 220
-6, -6, 218
-14, -6, 217
-5, -2, 219
-10, -1, 218
-6, -1, 215
-2, -4, 220
-4, -7, 218
0, -3, 216
3, 0, 219
2, -1, 216
1, -2, 218
1, -7, 218
0, -9, 217
-3, -12, 215
4, -2, 221
4, -1, 221
7, 5, 218
4, 2, 218
4, 0, 220
6, 4, 217
5, 1, 220
4, -2, 220
4, 0, 217
3, 1, 217
5, -2, 217
3, -1, 218
2, 0, 219
4, 0, 218
3, -3, 227
3, -5, 229
4, -2, 220
5, 1, 217
5, -4, 225
4, -3, 217
4, -4, 220
3, -2, 216
4, 0, 217
6, -3, 224
4, -2, 221
3, -2, 219
4, -1, 215
3, 0, 213
4, -1, 219
4, -1, 213
3, 1, 212
4, 0, 218
4, -4, 222
3, -3, 219
4, -1, 216
3, -2, 220
3, -2, 219
3, 1, 218
4, -1, 217
2, 0, 217
5, -1, 216
4, -2, 217
3, -1, 218
3, 1, 218
3, 0, 218
3, 0, 216
3, 2, 215
4, 0, 215
4, 3, 209
3, 0, 214
4, -1, 217
4, -5, 229
3, -1, 215
3, -3, 228
4, -1, 217
3, -1, 215
4, -1, 216
4, 1, 209
6, -6, 232
4, 0, 215
4, -1, 219
5, -5, 237
3, -6, 227
4, 1, 213
3, 0, 218
2, -1, 220
4, -1, 219
2, 0, 220
3, 0, 219
4, 0, 218
4, 0, 217
3, 0, 219
3, -1, 218
3, 1, 218
4, -1, 219
3, 0, 219
3, 0, 219
3, -1, 218
4, -1, 218
3, 1, 214
3, 0, 218
3, -2, 218
4, -1, 220
5, -3, 219
3, -1, 215
3, 1, 216
3, -1, 218
4, -1, 220
4, 0, 219
3, 0, 219
3, -1, 215
3, -2, 217
2, 0, 217
3, 0, 217
3, 0, 216
4, -2, 218
1, 0, 219
3, -1, 218
3, 1, 216
3, 0, 218
3, 0, 219
1, 0, 220
1, 0, 218
2, 0, 217
2, -1, 221
4, -1, 218
3, -1, 218
4, 0, 218
4, -2, 218
3, -1, 219
4, -1, 218
3, 0, 217
3, 0, 217
1, -1, 219
4, 1, 219
3, -2, 216
4, 1, 218
3, -1, 217
1, 0, 219
2, 0, 217
2, 1, 216
2, 0, 216
3, 0, 218
3, -1, 218
2, 0, 220
4, -1, 215
2, 1, 213
4, 0, 220
3, -1, 219
4, -1, 219
2, 0, 218
4, -2, 219
2, 0, 221
7, -7, 236
8, -8, 241
3, 0, 214
-1, 2, 201
2, -2, 214
2, 0, 211
1, 0, 213
3, 3, 214
3, 0, 219
4, 1, 215
2, -1, 218
2, -1, 217
2, -2, 219
0, 7, 183
2, 2, 202
1, 0, 207
3, -2, 216
3, 0, 201
4, 0, 210
3, -1, 235
3, -4, 232
2, -2, 215
3, 0, 206
5, 2, 203
1, -1, 220
-1, -2, 223
4, 2, 222
3, 3, 221
3, 1, 219
1, 0, 214
2, 2, 215
5, 1, 217
-3, 9, 170
1, -6, 227
2, -8, 236
5, 0, 215
5, -1, 214
5, -4, 218
5, -2, 223
5, -2, 216
3, -3, 218
4, -3, 218
4, -2, 219
3, -1, 220
3, -1, 218
2, 0, 216
4, 0, 216
3, 0, 215
2, 0, 220
1, 0, 218
2, -1, 216
2, 0, 215
3, 0, 217
2, 0, 217
3, 0, 218
2, -1, 218
4, -1, 218
3, -2, 219
3, -1, 216
2, 0, 219
3, -3, 218
3, -1, 220
2, 0, 216
3, -1, 219
3, -1, 220
2, -1, 217
3, -1, 220
3, -2, 224
3, -1, 218
3, -1, 218
3, -1, 219
3, -1, 218
4, -1, 217
4, -1, 224
4, -1, 218
4, 1, 215
3, -3, 217
3, -1, 217
5, 1, 215
2, 0, 219
2, -3, 223
2, 0, 220
1, 0, 218
3, -2, 221
2, -1, 219
3, 1, 216
3, -2, 220
4, 0, 221
4, -1, 218
2, -2, 218
4, 0, 218
4, -2, 219
3, -1, 219
4, 0, 219
3, 0, 218
3, 0, 218
3, -1, 214
2, 1, 218
3, 0, 220
3, 0, 217
3, 0, 219
3, 0, 215
2, 1, 217
2, 1, 214
3, 0, 217
4, 2, 217
3, 1, 215
2, 0, 219
3, 0, 216
3, 1, 217
3, -1, 219
4, -1, 220
1, 0, 218
5, -1, 217
4, -1, 215
2, 0, 218
3, 0, 219
2, -1, 221
2, 0, 218
3, 0, 215
3, 1, 212
3, -1, 220
3, -1, 225
3, -3, 223
4, 1, 213
3, 3, 214
5, 1, 216
3, 0, 214
2, 1, 218
2, 1, 215
3, 0, 218
4, -2, 218
3, 0, 218
3, 0, 216
2, 0, 222
5, -1, 218
4, -2, 218
4, 1, 215
4, -1, 218
2, 0, 218
4, -1, 219
4, -1, 217
3, -2, 216
4, -1, 218
4, 0, 216
3, -1, 218
4, -1, 217
3, 0, 215
4, 2, 216
3, 2, 216
3, 1, 214
4, 0, 218
4, 0, 220
5, -2, 217
3, -1, 219
3, 2, 214
4, 0, 218
3, -1, 218
3, 0, 219
3, 0, 216
3, -1, 217
4, 0, 220
3, -2, 221
3, -1, 218
5, -2, 221
4, -1, 221
2, -1, 216
3, -1, 218
4, -1, 219
3, 1, 218
3, -2, 218
3, 0, 219
2, 0, 217
2, 1, 218
2, -1, 220
2, 1, 218
3, -1, 219
4, -1, 216
5, -2, 219
3, 0, 219
2, 0, 219
6, -1, 216
3, 0, 217
5, -1, 215
3, 1, 217
2, 1, 216
3, -1, 219
3, -1, 217
4, 0, 217
5, -1, 217
3, 0, 217
4, 0, 216
4, 0, 220
3, 0, 220
3, -1, 218
4, 1, 216
3, 0, 219
2, 0, 218
2, 1, 217
3, 0, 221
3, 0, 219
3, 1, 217
3, 1, 216
4, -2, 221
3, -2, 219
4, 0, 219
4, -1, 218
4, -1, 219
4, -1, 218
4, 1, 217
3, -2, 220
5, -1, 218
4, -2, 218
3, -1, 216
2, 0, 221
3, 0, 221
2, 0, 220
3, -2, 217
3, 1, 218
2, 0, 217
2, -1, 219
2, 1, 219
3, 1, 219
2, 1, 218
2, 1, 216
2, 1, 215
3, -1, 218
3, -1, 218
3, 0, 218
3, 1, 219
3, -1, 219
4, -1, 218
4, -3, 216
6, -2, 223
5, -3, 218
4, -1, 221
3, -1, 218
4, 0, 218
2, -1, 218
4, 0, 218
2, 0, 218
1, 0, 217
2, 0, 218
3, 0, 217
3, 0, 218
5, 0, 216
4, 0, 217
3, 0, 218
3, 1, 218
3, -1, 218
2, 0, 215
3, -1, 217
2, -1, 219
2, 0, 219
2, 0, 219
3, 0, 218
3, 1, 221
3, -1, 219
2, 0, 220
3, 1, 214
3, -2, 218
3, 0, 218
3, 0, 217
4, -1, 220
3, 0, 218
4, 0, 216
3, 0, 219
3, -1, 219
4, -1, 217
3, -2, 219
4, -1, 218
3, 0, 219
3, 1, 220
2, -1, 218
2, 0, 216
1, 0, 220
3, 0, 219
2, 0, 219
1, 0, 218
3, 1, 218
3, 0, 218
4, 0, 219
4, -1, 216
4, 0, 219
3, -2, 220
4, -1, 220
3, -1, 217
3, -2, 219
4, 0, 217
3, 0, 217
4, -1, 218
4, -1, 219
5, -2, 218
2, 0, 221
3, -2, 219
3, -2, 219
4, 0, 218
3, -1, 219
2, -2, 219
2, 1, 218
3, -1, 218
1, 0, 219
5, -2, 218
2, -1, 219
3, 1, 219
3, 0, 219
3, 0, 219
3, 1, 216
4, 1, 216
3, 0, 218
4, -1, 216
2, -1, 217
3, 1, 219
3, 0, 217
3, -1, 219
6, -1, 219
3, -1, 216
4, -1, 219
4, 0, 217
4, -1, 218
3, -1, 217
3, -1, 222
2, 0, 216
3, 1, 216
2, 0, 221
2, -1, 219
3, 0, 219
2, 0, 219
3, 0, 217
3, -2, 219
2, 0, 219
2, 0, 220
4, -3, 220
4, -2, 220
4, -2, 218
3, -1, 218
3, -1, 219
4, 0, 218
3, -2, 217
4, 0, 219
4, -2, 217
4, -1, 218
5, -1, 218
3, 0, 218
2, 0, 218
3, 0, 218
2, -1, 218
2, -1, 220
4, -1, 216
2, 0, 218
2, 0, 218
3, 0, 218
4, 0, 217
3, -1, 216
4, 0, 215
1, 1, 218
2, -2, 221
3, -4, 219
4, -1, 218
4, 0, 214
4, -1, 217
4, -1, 221
3, 0, 220
3, 0, 217
3, -1, 219
4, 0, 219
3, -1, 219
3, 0, 218
3, 1, 220
4, -2, 218
5, -1, 217
2, -1, 216
4, -1, 216
4, -1, 217
3, 0, 217
3, 0, 215
3, -1, 219
2, -1, 216
3, 0, 221
4, -2, 219
2, 0, 215
5, -1, 217
2, 0, 216
2, -2, 222
2, -1, 221
4, 0, 220
4, 0, 219
6, -2, 219
3, -2, 217
3, -2, 220
2, -1, 220
4, -1, 219
4, -1, 222
3, -1, 217
3, -1, 217
2, -1, 218
2, 0, 219
3, -1, 218
3, 1, 219
4, 1, 214
2, 0, 218
2, -1, 218
6, 0, 219
4, -3, 220
2, 0, 217
3, -1, 214
4, -1, 216
3, 0, 218
4, -3, 217
5, -2, 218
3, 0, 219
3, -2, 220
4, 0, 215
3, 0, 219
4, -1, 221
3, -1, 219
3, 0, 219
4, 2, 215
3, 0, 218
4, 1, 217
4, -2, 219
4, -2, 219
2, 0, 219
4, -1, 219
4, 0, 216
3, -1, 217
3, -1, 218
3, 0, 219
1, 0, 217
3, 0, 218
3, -1, 217
3, 0, 215
3, 0, 218
2, 0, 219
3, -2, 220
3, 0, 217
3, 0, 220
3, -1, 219
4, -1, 218
3, 0, 218
4, -1, 216
4, 0, 218
3, 0, 219
3, -1, 218
4, -1, 216
4, -1, 217
3, -1, 219
2, 1, 218
3, -1, 219
2, -2, 217
3, 0, 218
2, 0, 217
4, 0, 217
5, 0, 214
3, 2, 217
2, 1, 220
3, 0, 216
3, -2, 218
3, 1, 213
3, -1, 221
3, 0, 218
5, -1, 216
3, 0, 219
2, 0, 218
4, 0, 218
3, 0, 220
4, 0, 220
2, 0, 220
4, -1, 218
3, 0, 220
2, -1, 218
4, -1, 219
4, 0, 218
3, -2, 222
4, -1, 219
3, 0, 216
3, -1, 219
3, 0, 219
4, -1, 218
3, 1, 216
