x, y, z
0, -1, 217
0, -2, 220
3, -1, 224
6, 0, 213
0, -2, 216
2, -1, 219
4, -1, 222
4, -1, 219
4, -4, 218
2, -2, 220
5, -1, 218
3, -1, 219
3, -1, 219
3, -1, 219
3, 0, 218
2, 1, 218
1, 0, 217
2, 1, 219
1, 2, 220
1, 1, 216
-1, 3, 217
2, 4, 216
2, 2, 218
1, 1, 220
2, 1, 218
3, 2, 216
2, -1, 219
3, 0, 219
3, 0, 221
1, 0, 218
3, -1, 219
3, 0, 217
4, 0, 217
3, -1, 218
3, 1, 216
2, -1, 217
3, 1, 219
2, 1, 220
4, -1, 217
3, -1, 218
2, -1, 219
4, 0, 217
3, 0, 219
3, -1, 218
3, 0, 218
3, -1, 220
3, 1, 218
2, 3, 219
2, 0, 217
4, 1, 218
2, 1, 217
1, 1, 218
4, 2, 218
3, 1, 217
1, 1, 218
2, 0, 217
2, 1, 217
1, -1, 219
2, 0, 218
2, 0, 218
3, 0, 216
3, 0, 218
3, 0, 219
3, 0, 219
3, 0, 219
2, 1, 216
2, 1, 218
2, -1, 219
2, 0, 218
3, 0, 217
2, 0, 221
2, 1, 216
2, 1, 218
3, 1, 219
3, 1, 217
2, 2, 215
2, 0, 218
3, 0, 218
1, 0, 219
2, 0, 217
2, -1, 218
2, 1, 218
3, 0, 218
3, 1, 217
2, 0, 218
3, 0, 218
2, 0, 219
2, 1, 217
2, 0, 218
2, 0, 218
2, 0, 217
5, -1, 220
2, 1, 218
2, 0, 219
2, 0, 219
3, 0, 218
2, -1, 217
1, 1, 216
2, 0, 219
2, 1, 218
2, 0, 219
2, 1, 217
2, 0, 216
2, 2, 218
2, 0, 217
2, 1, 221
3, 1, 221
2, 0, 219
3, 1, 219
3, 1, 215
3, 1, 219
4, 0, 216
3, -1, 216
3, -1, 220
5, 0, 216
2, -1, 217
2, 1, 218
2, 1, 217
2, -1, 218
2, 1, 217
3, 1, 218
2, 0, 217
1, 0, 220
2, 0, 218
3, 0, 218
3, 0, 220
2, 2, 218
3, 0, 216
4, 1, 215
2, 1, 220
2, 0, 217
3, -2, 221
2, 0, 219
3, -1, 220
4, 0, 217
3, 0, 217
4, -2, 219
2, 0, 219
3, 0, 218
4, 0, 220
2, 0, 218
2, 0, 218
1, 1, 218
2, 2, 219
2, 1, 217
2, 0, 220
2, 0, 219
2, 1, 216
1, 1, 218
2, 1, 219
2, 0, 219
2, 1, 218
2, -1, 220
3, 0, 218
3, 1, 218
2, 1, 218
2, 0, 216
4, -1, 219
3, -1, 218
2, 1, 216
2, -1, 220
4, 1, 219
3, -2, 222
2, 0, 217
4, -1, 219
3, -1, 221
2, 1, 218
2, 1, 218
3, 0, 219
2, 0, 217
2, 1, 219
2, 1, 217
2, 0, 217
1, 2, 218
3, -2, 221
4, -1, 218
3, 0, 220
3, 0, 217
4, -1, 220
3, -1, 220
3, 0, 218
2, -1, 217
3, -2, 218
2, 0, 219
3, -1, 218
1, 1, 220
2, -1, 219
0, 1, 220
1, 0, 217
2, 1, 218
5, -1, 218
3, 3, 215
2, 2, 215
3, 1, 216
3, 1, 217
3, -1, 218
2, 1, 221
2, 1, 217
2, 0, 216
6, -1, 216
3, -2, 219
4, -1, 219
3, 0, 218
2, 0, 219
3, 0, 220
2, 0, 220
3, 1, 219
4, -1, 219
3, 2, 216
4, 1, 216
3, 1, 218
3, 0, 219
4, 1, 216
2, 0, 218
3, 0, 217
3, 2, 218
3, 0, 219
2, -1, 221
4, 0, 220
2, -1, 219
4, -1, 218
1, 1, 216
3, -1, 215
3, -1, 218
3, -1, 220
4, 0, 218
3, -1, 219
3, 1, 217
2, 1, 217
5, 0, 216
3, 2, 219
2, 0, 219
3, -1, 220
1, 2, 216
1, 0, 218
1, 2, 219
3, 0, 218
4, 0, 216
4, 0, 217
6, -1, 219
3, -1, 216
3, 1, 216
5, -2, 218
3, -1, 218
3, -1, 218
3, -1, 219
1, 2, 216
3, 1, 219
2, 0, 219
0, 0, 218
3, 0, 218
2, 3, 217
5, -2, 219
3, 0, 218
2, 1, 217
2, 1, 219
2, 1, 218
1, 1, 218
2, 1, 214
4, 1, 218
3, 0, 217
2, 1, 216
2, -1, 218
2, 0, 219
3, 0, 219
2, -2, 220
3, -2, 219
3, 0, 220
3, 0, 217
4, 0, 217
3, -1, 218
2, 0, 217
1, 0, 222
2, 0, 220
3, 1, 217
3, 0, 219
2, 1, 218
1, 0, 219
2, 0, 218
2, 1, 217
2, 1, 219
3, 0, 216
2, 0, 220
4, 0, 218
5, -1, 218
2, -1, 218
1, -2, 220
3, 0, 217
3, -1, 218
2, 1, 218
2, 0, 218
2, 1, 217
3, 0, 216
2, 1, 217
3, 1, 217
2, 1, 217
3, 1, 217
3, 0, 217
2, 0, 220
2, 0, 218
3, 1, 217
1, 0, 219
3, -1, 219
3, -1, 218
3, -1, 218
2, 0, 216
2, -1, 217
3, 0, 217
3, -1, 219
2, 0, 219
2, 0, 218
3, 2, 218
4, 1, 216
2, 0, 217
3, 0, 217
3, 0, 218
2, 0, 219
3, -1, 218
3, 0, 220
2, 1, 219
2, 1, 214
3, 1, 218
2, 0, 222
4, 0, 217
4, 0, 216
4, -1, 216
3, 0, 215
1, -2, 220
